customer_id,trans_date,tran_amount
CS8894,20-Apr-13,51
CS7938,15-May-14,13
CS8096,20-Oct-14,68
CS7334,13-Jul-12,35
CS7480,4-Jun-12,34
CS8662,17-Jun-13,52
CS7134,6-Nov-13,42
CS8913,31-Jan-14,43
CS8791,23-Dec-11,29
CS7518,23-Jan-14,26
CS8611,11-Jul-14,19
CS7149,30-Nov-11,56
CS8289,29-Mar-13,49
CS7444,14-Dec-14,26
CS7796,27-Sep-11,40
CS8996,12-Feb-13,50
CS8148,15-Nov-11,25
CS8464,8-Aug-11,70
CS8575,23-Nov-13,49
CS7763,24-Oct-11,23
CS8703,5-Mar-15,66
CS8434,16-May-12,18
CS7320,13-Jan-12,78
CS7766,19-Jun-14,69
CS7866,25-Apr-13,65
CS7813,20-Oct-11,16
CS8613,18-Jan-12,45
CS7606,12-Feb-13,26
CS8581,21-Jan-15,32
CS8889,26-Aug-11,12
CS8512,21-Jun-12,13
CS7963,25-Jun-12,19
CS8793,19-Mar-14,15
CS8096,28-Jul-13,62
CS8536,23-Jun-11,58
CS7709,26-Sep-13,13
CS7463,3-Apr-13,16
CS7968,30-Aug-12,77
CS7907,9-Jan-12,58
CS8229,3-Apr-13,18
CS8718,18-Sep-12,74
CS7729,13-Aug-13,64
CS7929,26-Oct-13,66
CS8299,23-Apr-12,77
CS8802,29-Jun-13,11
CS7748,29-Dec-12,60
CS8750,14-Jun-11,37
CS7445,13-Dec-14,14
CS7999,20-Dec-12,59
CS7603,7-Jun-13,20
CS8690,16-Feb-15,38
CS8048,26-Jan-12,58
CS7351,12-Mar-12,78
CS7908,25-Jul-11,38
CS8819,18-Jul-12,56
CS8987,20-Apr-14,57
CS7554,16-Jun-13,51
CS8103,19-Apr-12,68
CS7705,9-Nov-13,15
CS8023,2-May-13,25
CS8334,19-Apr-14,75
CS8352,29-Feb-12,79
CS7761,14-Jan-12,36
CS7688,9-Sep-13,17
CS7974,18-Jun-12,14
CS8646,10-Jun-11,60
CS8414,20-Sep-14,67
CS8233,1-Feb-12,48
CS7714,3-Mar-15,22
CS7487,1-Aug-14,41
CS7222,16-May-11,43
CS8769,2-Mar-14,39
CS8200,24-May-12,49
CS8422,4-Feb-14,26
CS7375,9-Apr-14,53
CS7935,21-Aug-14,76
CS7679,5-Mar-15,61
CS8661,4-Feb-14,56
CS7615,13-Mar-15,18
CS7892,27-Aug-11,63
CS8821,7-Sep-12,78
CS7978,4-Aug-13,69
CS7558,14-Dec-14,38
CS7834,13-Mar-13,55
CS8490,19-May-14,26
CS8945,18-Jan-12,26
CS7621,31-Aug-12,33
CS7657,11-May-14,78
CS7715,22-Oct-11,79
CS7369,23-Nov-14,31
CS8255,4-Dec-14,39
CS8670,8-Jun-13,75
CS7768,23-Jun-12,51
CS8015,18-Sep-11,31
CS8169,1-Jun-12,67
CS8100,6-Oct-13,65
CS7300,24-Nov-12,39
CS8291,22-Aug-13,65
CS7882,24-Nov-12,70
CS7741,29-Feb-12,35
CS8689,7-Nov-13,72
CS7195,26-Mar-13,65
CS7130,20-Aug-13,50
CS7355,4-May-14,47
CS8628,22-Dec-11,57
CS7862,7-Apr-12,34
CS7948,24-Jan-12,11
CS7277,10-Jun-11,58
CS8079,23-Oct-13,59
CS7810,3-Jul-13,53
CS7894,6-Sep-11,22
CS8541,2-Dec-11,20
CS8655,30-Oct-11,70
CS8093,21-Jun-12,26
CS8446,10-Feb-14,30
CS8371,23-Jan-15,28
CS7979,30-Jul-13,57
CS8592,17-Jan-13,21
CS8812,23-Oct-11,15
CS8381,24-Jul-11,17
CS8355,4-Sep-11,43
CS7336,12-Mar-12,38
CS8404,29-Aug-14,72
CS8204,25-Oct-13,32
CS7257,9-Dec-14,59
CS8306,14-Oct-11,63
CS8904,17-Jul-12,75
CS7641,11-Feb-13,48
CS7548,4-Dec-14,32
CS8759,29-Sep-12,33
CS8252,10-Jun-13,52
CS8915,6-May-14,75
CS8050,23-Dec-11,75
CS7697,25-Aug-11,58
CS8027,24-Jul-14,35
CS7128,8-Feb-12,19
CS8773,6-Jan-14,75
CS8434,25-Apr-13,43
CS7470,3-Feb-12,74
CS8474,13-Jun-13,51
CS7779,2-Jan-14,50
CS7621,21-Jun-12,78
CS7525,6-Jun-12,54
CS8615,25-Oct-14,56
CS8280,2-Sep-11,67
CS8368,11-Dec-11,22
CS8383,19-Dec-12,64
CS7491,4-Sep-12,73
CS8851,30-Jun-14,66
CS7851,27-Mar-14,77
CS8329,1-Sep-11,65
CS8303,28-Jan-13,78
CS8730,30-May-13,70
CS8521,18-Jun-13,31
CS8497,25-May-14,17
CS8653,8-Feb-14,25
CS8209,12-Nov-12,38
CS8648,7-Sep-11,25
CS8848,24-Nov-11,30
CS8977,6-Aug-14,59
CS8977,6-Jun-11,58
CS8960,10-Dec-13,43
CS8494,19-Dec-12,62
CS7717,29-Dec-11,57
CS8237,1-Feb-13,14
CS8218,26-Apr-13,27
CS7908,5-Sep-11,18
CS8548,6-Sep-14,14
CS7916,3-Nov-11,14
CS8369,13-Mar-14,54
CS7231,9-Nov-13,65
CS7497,17-Feb-12,51
CS7963,14-Aug-13,26
CS8241,5-Aug-11,73
CS7664,14-Sep-11,18
CS8685,23-Apr-13,14
CS8786,14-Jul-13,28
CS8812,24-Feb-15,42
CS7380,18-Dec-13,75
CS7397,2-Nov-12,51
CS8873,17-Nov-14,44
CS8764,3-Dec-11,37
CS7342,28-Dec-13,19
CS7386,7-Jun-14,49
CS8104,9-Dec-14,32
CS7546,11-Jun-11,64
CS7358,26-Jan-12,10
CS7498,8-Aug-14,43
CS8692,6-Jan-15,58
CS7868,16-Mar-12,21
CS8009,23-Sep-11,25
CS7723,14-Jun-13,42
CS8056,18-Jan-15,44
CS8875,31-Jul-13,23
CS7865,4-Mar-14,52
CS8016,14-Oct-11,61
CS8773,5-Dec-11,52
CS8719,10-Mar-14,14
CS8053,28-Jun-13,75
CS7945,6-Nov-13,72
CS7760,4-Nov-14,16
CS8263,24-Nov-14,26
CS7181,14-Aug-11,10
CS7767,12-Sep-11,78
CS8042,10-Oct-12,59
CS8412,29-Apr-12,51
CS7719,4-Sep-13,34
CS7677,14-Jun-12,21
CS7631,12-Apr-14,33
CS8891,3-Jun-13,16
CS8979,21-Aug-11,44
CS8488,8-Jan-13,37
CS8302,13-Mar-13,39
CS8215,15-Feb-15,67
CS7668,26-Jan-15,55
CS8674,17-Apr-14,13
CS8350,26-Apr-14,47
CS7298,10-Dec-14,71
CS8315,26-Oct-13,30
CS8550,13-Jul-12,27
CS8384,5-Sep-12,32
CS8584,25-Nov-14,43
CS7680,2-Mar-14,14
CS7122,11-Sep-11,45
CS8013,20-Jan-15,15
CS7585,24-Mar-13,54
CS7733,19-Sep-12,26
CS8490,7-Oct-13,51
CS8109,12-May-13,40
CS7165,15-Sep-13,60
CS7767,24-Nov-14,42
CS8387,24-Jan-13,69
CS7743,9-Dec-11,38
CS7271,7-Oct-13,21
CS7767,7-Aug-12,71
CS8247,22-May-11,18
CS8215,16-Jan-15,31
CS8110,20-Mar-12,51
CS7785,10-Dec-12,48
CS7140,22-Nov-14,59
CS8682,24-Aug-14,62
CS7347,3-Nov-13,65
CS8037,3-Jul-13,76
CS8066,2-Jan-13,31
CS7985,11-Jan-15,18
CS7372,28-Mar-12,69
CS7731,10-Aug-11,70
CS7564,25-Jan-14,74
CS7363,2-Aug-12,44
CS8649,26-Nov-12,31
CS8367,28-May-12,65
CS8328,17-Mar-14,63
CS7334,16-Feb-13,32
CS7209,21-Oct-12,78
CS8308,30-Dec-14,12
CS7655,29-Apr-12,44
CS8194,11-Feb-14,54
CS7912,21-Sep-14,72
CS7661,20-Nov-12,52
CS8219,26-Jun-14,65
CS8669,27-Aug-13,34
CS7633,3-Jul-11,68
CS7365,8-Jan-13,54
CS7925,11-Jul-14,61
CS7967,24-Aug-14,44
CS8205,2-Dec-13,21
CS8847,10-Dec-14,19
CS8317,5-May-12,66
CS7790,12-Aug-12,23
CS7494,30-Sep-11,19
CS8773,8-Feb-15,76
CS8574,28-Oct-12,29
CS7941,23-Nov-11,13
CS8139,23-Feb-12,50
CS7112,3-Jul-12,32
CS8525,14-Dec-13,57
CS7585,14-Jul-13,52
CS7853,17-Feb-13,58
CS8660,8-Feb-15,78
CS7932,3-Sep-14,71
CS7297,28-Sep-12,33
CS7377,5-Sep-13,66
CS8576,31-Mar-12,30
CS8178,2-Aug-13,16
CS7902,16-May-12,26
CS8055,25-Apr-12,50
CS8777,25-May-13,26
CS8952,12-Nov-11,45
CS8146,7-Sep-12,33
CS8943,16-Jun-13,40
CS7660,1-Aug-13,24
CS7460,5-Jul-12,66
CS7784,11-Oct-11,17
CS8738,3-Sep-11,42
CS8110,16-May-12,62
CS8387,5-Nov-11,57
CS8888,8-Jan-12,43
CS7934,23-Jan-15,61
CS8809,3-Mar-15,64
CS8575,6-Oct-12,75
CS8716,10-Nov-14,58
CS7455,15-Aug-12,66
CS8189,26-Dec-14,52
CS8347,26-Nov-14,46
CS8471,9-Apr-13,77
CS7905,29-Jun-14,48
CS7944,25-May-13,63
CS8685,5-May-13,17
CS7818,14-Aug-14,17
CS8782,23-Sep-13,63
CS7850,5-Mar-13,28
CS7462,4-Jul-12,41
CS7223,20-Sep-11,65
CS7907,9-Aug-11,78
CS8749,9-Aug-11,59
CS8582,25-Jun-14,33
CS7372,16-Jan-14,59
CS7459,15-May-12,34
CS7443,7-Jan-13,22
CS7600,25-Jun-13,35
CS8910,7-Mar-13,32
CS7373,4-Sep-11,53
CS7742,19-Nov-13,65
CS8507,26-Apr-14,67
CS7711,19-Jul-14,26
CS8948,13-Jun-14,52
CS7393,5-Sep-11,23
CS8452,5-Jun-14,60
CS8561,15-Jul-12,79
CS8592,5-Feb-15,50
CS7819,24-Oct-11,55
CS8973,20-May-12,10
CS8071,10-Aug-11,77
CS8979,11-Apr-14,42
CS7516,15-Oct-13,64
CS7164,11-Apr-13,52
CS8695,11-Oct-14,66
CS8043,23-Sep-13,65
CS7959,28-Dec-11,63
CS7818,21-Aug-13,28
CS8216,14-May-14,44
CS8928,7-Jan-13,77
CS7757,8-May-12,15
CS8449,7-Apr-13,38
CS8435,11-Aug-11,10
CS8809,13-Dec-11,30
CS7253,11-Feb-14,58
CS7992,20-Aug-13,71
CS7349,11-Dec-14,55
CS8212,30-Dec-12,68
CS8692,13-Apr-12,23
CS7300,30-Nov-11,16
CS8916,29-Oct-14,75
CS8220,13-Nov-12,21
CS7923,19-Jan-14,16
CS8270,21-Oct-13,14
CS8942,8-May-13,34
CS8033,10-Oct-12,74
CS8623,9-Jan-13,51
CS8260,10-Jun-12,59
CS7330,13-Jan-13,47
CS8096,29-Oct-14,22
CS8659,26-Apr-14,11
CS8557,18-Nov-12,72
CS7247,25-Aug-13,69
CS8209,5-Jan-14,33
CS7790,25-Oct-12,29
CS7675,4-May-13,59
CS8267,11-Jan-15,55
CS8890,18-Aug-14,19
CS7198,18-Jan-12,11
CS7996,4-Oct-12,30
CS7251,29-Jan-13,70
CS8734,8-Nov-14,60
CS7702,18-Feb-15,62
CS7270,24-Jan-15,37
CS8342,23-Feb-12,77
CS7189,20-Jul-14,69
CS8677,19-Mar-13,54
CS7704,16-Apr-14,31
CS8453,16-Feb-14,20
CS7454,15-Feb-13,38
CS8840,12-Nov-14,22
CS8010,2-Nov-11,21
CS8727,2-Jan-14,57
CS8727,8-Jun-11,76
CS8395,14-Dec-11,12
CS8125,28-Jul-12,16
CS7379,1-Dec-12,61
CS7314,27-Nov-11,53
CS8436,19-Jun-14,74
CS8001,11-Nov-14,62
CS8673,21-Oct-14,34
CS7534,6-Jan-14,25
CS7323,6-Feb-14,12
CS7430,15-Sep-11,22
CS7397,30-Jul-12,66
CS8194,26-Aug-11,11
CS7794,16-Mar-15,34
CS8145,28-Dec-12,26
CS7773,9-Sep-11,71
CS8381,30-Oct-14,37
CS7993,9-Apr-13,33
CS8129,1-Dec-13,66
CS7434,22-Aug-11,32
CS7324,13-Aug-13,47
CS7116,7-Feb-14,68
CS8455,14-May-13,76
CS8638,21-Dec-12,12
CS7954,7-Jun-14,63
CS8057,16-Jun-14,58
CS8703,10-Aug-13,73
CS7209,15-Sep-14,69
CS8654,18-Dec-13,32
CS7605,12-Aug-11,78
CS8177,12-May-12,16
CS7315,10-May-12,37
CS7498,8-Feb-14,16
CS7278,30-Jul-13,22
CS7332,29-Jun-14,18
CS7542,20-Sep-11,49
CS8164,26-Jan-13,60
CS8411,7-Aug-14,58
CS8523,22-Jul-14,78
CS8909,28-Oct-11,64
CS7288,13-Jun-11,77
CS8746,23-May-11,49
CS8909,15-Feb-12,44
CS7234,30-May-13,35
CS7593,5-Apr-12,59
CS7756,30-Oct-13,64
CS7202,2-Sep-12,15
CS8808,8-Aug-13,31
CS7426,20-Oct-12,73
CS7417,18-Aug-13,63
CS8638,30-Dec-14,19
CS7646,7-Jul-12,18
CS8166,15-Aug-14,31
CS7136,6-Dec-12,52
CS8420,10-Oct-13,67
CS8782,6-Mar-12,38
CS7244,26-Dec-12,18
CS8967,18-Sep-12,42
CS7466,22-Dec-13,57
CS8630,10-Aug-11,62
CS7802,2-Feb-13,26
CS7600,4-Jun-13,44
CS8697,25-Oct-11,46
CS8742,8-Jan-12,33
CS8957,12-Jun-12,29
CS8816,18-Sep-13,54
CS7681,9-May-12,60
CS8445,4-Dec-14,43
CS7788,23-Feb-13,75
CS8677,12-Aug-11,21
CS8975,22-Sep-11,19
CS7606,15-May-13,40
CS8539,22-Oct-11,33
CS8968,23-Nov-13,68
CS8757,15-Nov-13,60
CS7856,14-Jan-15,38
CS7510,10-Jan-14,14
CS8991,19-Apr-12,22
CS7701,28-Jun-13,55
CS7580,29-Jan-12,17
CS7998,28-Nov-12,76
CS7873,22-May-13,20
CS7639,1-Dec-13,78
CS8536,15-Feb-12,17
CS7879,20-Jan-14,37
CS7182,13-Sep-12,14
CS8601,2-Oct-14,40
CS8979,16-Mar-14,29
CS7572,7-Oct-12,58
CS8418,13-Oct-12,43
CS8346,18-Aug-11,19
CS8167,23-Mar-14,20
CS7328,10-Aug-14,58
CS7126,17-Nov-12,30
CS8620,24-Jan-14,23
CS7672,25-Aug-11,13
CS7454,3-Apr-12,13
CS8801,1-Jun-11,63
CS7671,17-Jun-14,51
CS8251,7-Jun-14,17
CS8705,21-Oct-11,74
CS8081,10-Oct-11,76
CS8828,20-Aug-11,20
CS7621,1-Oct-14,46
CS8237,28-Sep-12,62
CS7640,18-Feb-14,49
CS7925,8-Jul-12,59
CS7252,29-Aug-13,52
CS7757,10-Feb-13,59
CS8870,7-Nov-12,43
CS7198,30-Oct-11,14
CS8414,27-Jul-12,19
CS8148,19-Oct-13,30
CS7588,7-Mar-15,23
CS7771,27-Jun-12,53
CS8102,24-Sep-13,78
CS7222,15-Jul-13,58
CS8014,16-May-11,30
CS8906,13-Dec-13,43
CS8474,30-Jan-14,42
CS8109,15-Sep-11,50
CS8778,17-May-14,72
CS8738,23-Jan-13,37
CS8430,8-Jul-11,69
CS8076,25-Oct-13,30
CS7971,5-Feb-15,58
CS8414,24-Dec-11,54
CS7238,24-Jun-13,31
CS8659,6-Oct-12,76
CS8905,30-Sep-11,27
CS7113,6-Nov-12,66
CS7663,30-Jun-14,10
CS7762,17-Jan-13,31
CS7945,5-Nov-12,34
CS7894,2-Mar-14,53
CS7378,19-Jan-13,13
CS7496,17-Oct-12,70
CS7601,18-Sep-11,38
CS8536,7-May-12,55
CS7733,6-Nov-14,75
CS7136,8-May-12,30
CS8981,24-Aug-12,44
CS7688,11-Aug-12,35
CS8026,21-Mar-14,36
CS8417,25-Oct-11,48
CS7274,4-Aug-12,43
CS8007,27-Apr-12,12
CS8669,28-Jun-14,49
CS8327,21-Aug-12,46
CS7155,1-Feb-12,49
CS8789,25-Sep-13,32
CS7732,13-Jun-12,39
CS8249,6-Jan-13,20
CS7726,19-Sep-12,49
CS7647,2-Mar-14,57
CS7675,13-Mar-14,39
CS7174,20-Jun-13,19
CS8258,9-Jun-14,19
CS7182,4-Dec-14,14
CS8669,6-Jul-12,14
CS8078,19-Jul-14,50
CS7566,17-Dec-11,73
CS8201,30-Apr-12,62
CS7773,24-Mar-13,47
CS7976,15-Mar-15,62
CS8288,27-Aug-11,66
CS8266,20-Jul-12,69
CS7894,10-Feb-15,54
CS7968,25-Jul-13,43
CS7922,4-Oct-14,72
CS7624,5-Feb-15,44
CS7284,23-Jul-13,75
CS7196,23-Sep-11,63
CS7943,2-Nov-13,57
CS7405,17-Sep-13,66
CS7848,25-Jun-13,79
CS7900,7-Oct-14,76
CS7122,4-Jul-14,24
CS7237,12-Jun-11,76
CS7983,6-Feb-14,63
CS8598,26-Dec-14,40
CS7978,17-Aug-12,25
CS7483,26-Nov-14,54
CS7206,7-Jul-12,23
CS7493,13-Sep-13,44
CS7591,12-Aug-12,56
CS8605,11-Mar-13,12
CS7446,3-Dec-11,41
CS8885,16-Aug-13,42
CS8307,6-Aug-11,67
CS8998,8-Jun-11,59
CS8957,12-Jan-15,37
CS8862,13-May-12,18
CS8434,15-Apr-13,20
CS8998,22-Jul-14,13
CS8757,14-May-13,15
CS7249,9-Mar-12,42
CS7823,7-Nov-12,15
CS8663,18-May-12,46
CS8849,16-Apr-14,61
CS8983,11-Aug-11,53
CS7629,1-Dec-11,36
CS7269,3-May-13,32
CS8540,12-May-13,69
CS7962,15-Jun-13,31
CS7697,2-May-12,63
CS7660,19-Jul-11,10
CS7493,5-May-12,17
CS7274,14-Feb-12,41
CS8944,19-Aug-11,11
CS8371,12-Feb-13,28
CS7757,24-Jul-11,10
CS8446,14-Jun-14,50
CS8595,31-Mar-13,16
CS8902,24-Sep-12,51
CS8446,23-Aug-13,20
CS8821,13-May-13,74
CS8509,14-Sep-12,22
CS7775,29-Jun-13,35
CS7826,1-Jul-14,70
CS7912,16-Oct-13,59
CS8412,8-Jun-11,19
CS8612,25-Jun-14,16
CS7528,28-Mar-14,76
CS8643,12-Jun-12,13
CS8722,1-Oct-11,12
CS8122,29-Sep-12,35
CS8543,16-Jan-13,29
CS8374,10-Mar-12,28
CS8139,27-Mar-14,70
CS7453,23-Feb-13,59
CS7187,15-Oct-14,79
CS8034,15-Aug-12,78
CS8633,1-Oct-11,28
CS7610,24-Jun-14,43
CS7484,5-Jan-12,36
CS8322,25-Jul-11,10
CS8247,9-Mar-15,57
CS7473,26-Aug-13,34
CS7533,2-Mar-12,19
CS8985,10-Dec-13,59
CS7778,15-Sep-12,54
CS8322,3-Sep-12,55
CS8951,17-Nov-11,51
CS8344,21-Jan-12,16
CS7812,7-May-12,73
CS8277,10-Dec-13,47
CS7890,5-Feb-12,51
CS7980,16-Nov-13,46
CS8978,13-Jan-14,49
CS8430,2-Nov-13,62
CS8455,24-Nov-12,74
CS7508,23-Aug-13,47
CS8042,27-Aug-13,77
CS8751,22-Jan-14,42
CS7461,28-Jul-12,25
CS7524,8-Jan-13,33
CS8797,15-Feb-14,15
CS7759,20-Jan-13,22
CS7598,17-Sep-13,18
CS8736,27-Mar-13,50
CS7530,1-Jan-14,74
CS8390,14-Aug-13,19
CS7932,7-Jun-13,46
CS8937,22-Apr-14,51
CS8261,16-Feb-12,60
CS7962,23-Oct-12,60
CS7447,11-Mar-15,43
CS7665,11-Jul-11,73
CS7721,25-Mar-13,73
CS7681,23-Nov-14,20
CS8996,29-Sep-12,34
CS8715,16-Apr-14,42
CS8715,15-Jan-12,43
CS7439,16-May-12,79
CS8770,3-Oct-14,48
CS7713,24-Apr-14,37
CS7432,8-Nov-11,51
CS7413,9-Feb-13,69
CS8128,22-Jun-11,58
CS8120,20-May-14,63
CS8685,9-Jan-14,33
CS8424,11-Sep-11,18
CS7700,4-Sep-13,77
CS8770,9-May-12,43
CS7880,28-Jan-14,60
CS8506,9-Sep-14,18
CS8554,21-Feb-14,60
CS7889,10-Dec-13,50
CS8850,14-Nov-12,36
CS8624,13-Jan-15,76
CS8516,6-May-12,20
CS8055,29-Jun-11,64
CS7787,25-Oct-13,44
CS8557,15-Sep-11,78
CS7996,23-Aug-14,65
CS7898,28-Mar-13,68
CS7268,13-Nov-14,68
CS8519,8-Jul-12,68
CS8545,13-Jul-14,24
CS8878,11-Mar-13,34
CS7256,15-Aug-14,23
CS7938,19-Apr-14,26
CS8071,24-Jul-11,11
CS7770,11-Mar-13,21
CS7635,30-Jul-13,18
CS8852,30-Nov-13,13
CS8702,18-Feb-14,73
CS8115,13-Jan-13,73
CS7282,4-Jan-14,78
CS7847,1-Oct-12,25
CS7142,6-Oct-14,74
CS7714,24-Dec-14,41
CS8682,17-Jun-12,65
CS7337,7-May-12,15
CS8771,1-Oct-11,76
CS8781,13-Jun-11,33
CS7696,24-Jan-12,69
CS8423,22-May-11,49
CS7781,8-Sep-14,47
CS8776,18-Apr-12,36
CS7600,17-Dec-12,16
CS7182,5-Apr-13,59
CS8110,16-Apr-12,36
CS8065,3-Apr-14,15
CS7702,9-Jun-14,10
CS7450,27-Sep-12,69
CS8402,23-Nov-11,70
CS8758,2-Jun-12,37
CS8413,17-Feb-14,51
CS8310,25-Jan-15,47
CS7547,27-Jul-14,60
CS7414,13-Feb-13,32
CS7403,6-Dec-14,42
CS7990,20-Jan-13,49
CS8011,1-Mar-12,15
CS8885,13-Aug-14,55
CS7633,26-Jun-13,71
CS8604,22-Aug-11,63
CS7426,11-Aug-11,65
CS7651,16-Nov-13,40
CS8131,5-Mar-14,35
CS8478,22-Jul-12,54
CS8173,1-Mar-13,40
CS8421,1-Nov-13,15
CS7452,5-Dec-11,27
CS8730,10-Jul-13,63
CS8454,12-Mar-14,77
CS8566,10-Jul-13,44
CS7236,29-Mar-13,18
CS8562,19-Aug-14,57
CS8601,11-May-12,11
CS8714,28-Aug-14,48
CS7551,8-Nov-13,39
CS7893,6-Jan-14,40
CS7279,5-Feb-12,11
CS7422,14-Sep-14,58
CS8864,28-Jun-12,21
CS7927,10-Jun-14,33
CS8589,10-Jul-12,79
CS8378,29-Dec-14,63
CS8163,10-Nov-13,70
CS8213,21-Sep-11,53
CS8019,25-Jul-12,50
CS8463,4-Jan-14,29
CS8874,14-Oct-12,78
CS8552,12-Jan-15,37
CS8777,30-May-13,73
CS8014,8-Oct-12,35
CS8755,5-Sep-12,19
CS8475,1-Mar-12,71
CS8280,30-Mar-13,79
CS7995,15-May-14,17
CS7272,18-Jun-14,78
CS7158,6-Mar-12,28
CS7733,15-May-14,16
CS7160,20-Jan-12,52
CS7660,15-Oct-12,60
CS7614,14-Jul-14,33
CS7505,10-Apr-12,52
CS7933,3-Oct-14,61
CS7788,6-Oct-13,76
CS7502,16-Jan-12,70
CS7722,8-Feb-12,66
CS8031,31-Jul-13,76
CS7521,22-Aug-11,22
CS7190,12-Jun-11,22
CS7341,7-Jan-15,28
CS8137,23-Nov-13,29
CS8866,17-Aug-14,26
CS7859,11-Aug-12,72
CS8397,31-Jul-12,43
CS7835,20-Aug-14,36
CS8914,27-Sep-13,40
CS7406,9-Sep-11,23
CS8878,20-Jul-11,22
CS8560,29-Oct-11,49
CS7653,18-Jul-14,58
CS7473,26-Jan-14,32
CS7979,30-Aug-11,54
CS8410,9-Jul-13,31
CS7191,17-Sep-12,25
CS8877,12-Mar-14,37
CS7642,10-Feb-15,37
CS8010,14-Feb-13,72
CS8314,28-Mar-14,47
CS7695,12-Aug-14,53
CS7203,20-Jul-12,35
CS7162,31-Jan-14,30
CS7954,24-Jan-15,42
CS8894,25-May-11,29
CS7559,25-Oct-12,39
CS7168,20-Feb-13,41
CS8552,19-May-12,52
CS7232,29-Jan-14,60
CS7865,9-Apr-12,13
CS7295,6-Nov-13,54
CS7213,2-Oct-11,78
CS8661,15-Jun-13,56
CS7436,22-Dec-12,39
CS7928,22-Jul-13,10
CS7155,27-Nov-11,41
CS7832,17-Jul-14,58
CS8719,1-Jun-13,74
CS7847,15-Aug-14,77
CS8184,2-Nov-11,55
CS7385,16-Aug-12,24
CS7757,1-Dec-13,68
CS7663,5-Oct-14,22
CS7904,27-Nov-11,13
CS7997,9-May-13,21
CS8956,11-Jan-12,79
CS7734,9-Nov-13,74
CS8723,13-Jun-12,33
CS7943,24-Nov-12,25
CS7688,21-Jul-13,61
CS7173,7-May-14,16
CS7850,24-Feb-13,41
CS8269,3-Apr-13,24
CS8952,26-Aug-12,79
CS7587,7-Sep-12,64
CS8638,26-Feb-15,62
CS7282,4-Aug-14,41
CS8209,22-Jul-13,53
CS8869,7-Nov-11,74
CS8789,17-Aug-14,32
CS7598,24-Jan-13,72
CS8953,31-Dec-11,35
CS7857,21-Apr-14,43
CS8502,10-Dec-11,65
CS7363,27-Aug-14,74
CS7407,28-Oct-13,28
CS8266,22-Nov-14,58
CS7976,18-Dec-14,71
CS8433,3-Jun-11,33
CS7557,18-May-14,21
CS7522,22-Aug-12,18
CS8823,17-Dec-11,72
CS8152,17-Dec-14,46
CS7439,29-Apr-12,75
CS7192,19-Nov-13,42
CS8073,31-Jul-11,64
CS8744,19-Apr-14,55
CS7486,24-Nov-11,14
CS8112,20-Jun-11,61
CS8047,28-Oct-14,19
CS8113,9-Mar-12,33
CS7213,9-Nov-14,39
CS8128,10-Sep-12,15
CS8515,20-Nov-13,75
CS8850,12-Dec-14,56
CS7697,23-Aug-12,27
CS8531,31-Oct-12,41
CS8067,24-Aug-13,18
CS8141,16-Aug-14,60
CS8195,27-Oct-12,75
CS8589,29-Jul-13,42
CS8316,5-Jan-15,63
CS8865,31-Oct-11,76
CS8651,25-Apr-13,17
CS8955,24-May-12,67
CS8321,3-Mar-13,73
CS7135,5-Jan-13,69
CS8160,2-Jun-13,19
CS7936,11-Nov-14,19
CS8091,2-Aug-12,10
CS7665,17-Jul-12,53
CS8898,26-Nov-13,58
CS7307,15-Jul-12,70
CS8948,15-Apr-12,48
CS7114,1-Sep-14,69
CS7302,27-Aug-14,65
CS8708,18-Aug-13,25
CS8870,16-Sep-11,30
CS7506,30-Jul-14,40
CS7904,12-Aug-12,22
CS7975,30-Jun-14,47
CS7601,24-Apr-13,13
CS7461,29-Nov-13,43
CS7721,29-Oct-11,68
CS8741,6-Sep-14,51
CS7233,6-Dec-13,64
CS8968,11-Jun-11,13
CS7392,11-Jul-12,31
CS8686,4-Sep-11,22
CS7512,14-Jan-12,43
CS8817,14-Mar-13,65
CS7573,21-Aug-12,17
CS8663,22-Oct-14,76
CS8046,15-Jan-15,58
CS7909,5-Sep-13,51
CS8519,24-Jan-15,70
CS8681,16-Dec-14,37
CS7382,30-Jan-12,42
CS7762,2-Aug-12,13
CS7469,26-Jan-15,46
CS7340,19-Mar-14,16
CS7567,3-Jun-14,77
CS7729,29-Dec-14,55
CS7612,30-Jan-15,78
CS7701,24-Nov-12,48
CS7939,21-Dec-13,64
CS7190,15-Dec-11,51
CS8748,7-May-13,34
CS7511,19-Jul-13,70
CS8767,21-Jul-12,55
CS8800,7-Jun-13,15
CS8508,9-Oct-11,53
CS8202,2-Sep-12,64
CS8572,3-Apr-12,33
CS7752,7-Aug-13,29
CS8476,27-Oct-11,75
CS8743,1-Jun-13,59
CS7998,27-May-13,26
CS7379,29-May-11,78
CS7890,16-Jan-14,75
CS8062,25-Nov-13,19
CS7238,19-Oct-13,38
CS7365,27-Dec-13,29
CS7208,23-Jun-11,14
CS8210,25-Nov-14,35
CS8550,12-Apr-12,23
CS7772,8-Aug-13,16
CS8123,26-Jun-12,59
CS8590,13-Aug-14,78
CS7545,3-Aug-14,30
CS7981,7-Nov-14,66
CS8615,7-Aug-13,60
CS7398,23-Aug-11,63
CS7753,20-Dec-14,11
CS8142,18-Dec-12,71
CS7438,14-Jan-12,77
CS8810,4-Jul-14,33
CS7599,22-Sep-12,16
CS7238,18-Jul-12,45
CS8774,4-Dec-11,16
